"a1","a2","a3","a4","a5","y2","y1","target_bins"
0.532387,0.59968,0.29652,0.716518,0.695675,0.118772,0.098062,9
0.530975,0.607777,0.299852,0.712198,0.697614,0.120223,0.097163,9
0.527751,0.603569,0.297772,0.73482,0.697186,0.121675,0.096813,9
0.522455,0.60679,0.292907,0.743074,0.693052,0.123126,0.097179,9
0.519657,0.610012,0.296036,0.754278,0.692079,0.124577,0.097545,9
0.519713,0.61173,0.292918,0.738879,0.694717,0.126029,0.097912,9
0.519769,0.610755,0.296304,0.715645,0.697356,0.12748,0.098278,9
0.521394,0.606959,0.299745,0.747111,0.698188,0.128931,0.098644,9
0.524812,0.598408,0.292393,0.750797,0.699666,0.130383,0.099011,9
0.528231,0.586654,0.285167,0.747576,0.70112,0.131834,0.099377,9
0.527543,0.598426,0.295913,0.750207,0.699009,0.133285,0.099743,9
0.526086,0.613559,0.310131,0.744934,0.700182,0.133489,0.100109,9
0.529112,0.608996,0.316524,0.727449,0.700182,0.132063,0.100476,9
0.534806,0.597416,0.31935,0.71213,0.699232,0.130637,0.100842,9
0.540488,0.601578,0.319025,0.741895,0.695667,0.129211,0.101208,9
0.539771,0.617181,0.312104,0.751182,0.691621,0.127784,0.101575,9
0.538756,0.611452,0.316518,0.737065,0.694881,0.126358,0.101941,9
0.541194,0.598217,0.326388,0.719217,0.699255,0.124932,0.102307,9
0.540664,0.579287,0.331583,0.712782,0.702152,0.123506,0.102673,9
0.536741,0.592052,0.334677,0.724263,0.700241,0.122079,0.10304,9
0.532818,0.611852,0.339266,0.730227,0.696828,0.120653,0.103406,9
0.526019,0.607272,0.350656,0.729887,0.695562,0.119227,0.103772,9
0.519018,0.594177,0.343905,0.73923,0.698651,0.1178,0.104139,9
0.515544,0.598513,0.337154,0.751783,0.698036,0.129304,0.100703,9
0.512069,0.599488,0.334147,0.73059,0.701483,0.157717,0.092296,8
0.512962,0.586549,0.331266,0.702366,0.704704,0.18613,0.083888,7
0.51665,0.592923,0.318475,0.711512,0.702359,0.202264,0.075481,6
0.512413,0.604974,0.314665,0.735579,0.700014,0.202341,0.067073,4
0.506854,0.606489,0.315029,0.74016,0.700446,0.202418,0.058666,3
0.504658,0.597642,0.3069,0.732591,0.704052,0.202496,0.050259,2
0.501781,0.598844,0.301702,0.736588,0.700475,0.202573,0.041851,1
0.500996,0.599627,0.301576,0.713241,0.700182,0.20265,0.033444,1
0.500212,0.586723,0.299559,0.721825,0.707769,0.202727,0.029239,1
0.502186,0.583589,0.294506,0.733085,0.711733,0.202804,0.03053,1
0.507314,0.594229,0.290619,0.711154,0.70832,0.202881,0.031821,1
0.509617,0.606001,0.276191,0.722664,0.70404,0.202958,0.033112,1
0.508692,0.592331,0.273827,0.736237,0.700217,0.203035,0.034403,1
0.507768,0.585626,0.276773,0.738596,0.696277,0.203112,0.035694,1
0.506843,0.589684,0.275543,0.719353,0.698587,0.203189,0.036985,1
0.502114,0.605705,0.266507,0.717039,0.69691,0.203266,0.038276,1
0.49888,0.608091,0.266937,0.723083,0.698957,0.203343,0.039568,1
0.502326,0.610964,0.273283,0.727233,0.697109,0.20342,0.040859,1
0.505773,0.611225,0.261249,0.723015,0.697643,0.203497,0.04215,1
0.509219,0.595901,0.256439,0.740024,0.700897,0.203574,0.043441,1
0.51043,0.589405,0.260516,0.757033,0.701976,0.203651,0.044732,2
0.503828,0.591373,0.259748,0.745308,0.703688,0.203963,0.046023,2
0.498124,0.603511,0.257125,0.715588,0.704327,0.204582,0.047314,2
0.500309,0.604974,0.259901,0.721008,0.699666,0.205202,0.048605,2
0.503671,0.584773,0.254457,0.735613,0.699683,0.205821,0.049896,2
0.508378,0.585208,0.243956,0.729274,0.705048,0.20644,0.051187,2
0.514968,0.582335,0.239296,0.723265,0.70832,0.20706,0.052478,2
0.519971,0.582283,0.239674,0.714114,0.705096,0.207679,0.053769,2
0.520699,0.597224,0.246752,0.713343,0.700997,0.208298,0.05506,3
0.521428,0.59961,0.248799,0.727891,0.701261,0.208918,0.056351,3
0.520875,0.600376,0.246873,0.718185,0.698282,0.209537,0.057642,3
0.516112,0.601508,0.244693,0.723639,0.694061,0.210156,0.059464,3
0.511192,0.592139,0.244475,0.738697,0.698071,0.210776,0.061979,4
0.507325,0.586985,0.244256,0.743857,0.701296,0.211395,0.064495,4
0.508104,0.58587,0.232813,0.74143,0.704591,0.212014,0.06701,4
0.517266,0.595135,0.227159,0.736554,0.703618,0.212633,0.069526,5
0.525447,0.594995,0.233021,0.740519,0.699654,0.213253,0.072041,5
0.527958,0.582492,0.226852,0.721413,0.705424,0.202658,0.074557,6
0.525268,0.592453,0.225485,0.702306,0.704157,0.177398,0.077072,6
0.524854,0.604765,0.230753,0.703943,0.698669,0.152137,0.077789,6
0.521547,0.598147,0.240679,0.742383,0.694952,0.143981,0.076153,6
0.517104,0.59052,0.247952,0.729672,0.695831,0.158191,0.074516,6
0.518533,0.592087,0.245074,0.711563,0.697573,0.172402,0.07288,5
0.519961,0.58634,0.243197,0.72864,0.700299,0.186612,0.071244,5
0.52139,0.601369,0.23151,0.715713,0.697485,0.200822,0.069608,5
0.520897,0.606906,0.222064,0.710372,0.700405,0.209936,0.067971,5
0.518207,0.596702,0.224723,0.719682,0.703078,0.212387,0.066335,4
0.51944,0.596231,0.218607,0.716064,0.704486,0.214838,0.064699,4
0.521783,0.584547,0.211785,0.733788,0.709399,0.217289,0.063063,4
0.524898,0.603041,0.203911,0.771939,0.703043,0.219739,0.061427,3
0.527734,0.615596,0.202795,0.728311,0.698001,0.22219,0.05979,3
0.524203,0.606297,0.206813,0.695121,0.695198,0.224641,0.058154,3
0.523654,0.59052,0.200106,0.695529,0.70302,0.227091,0.056518,3
0.524263,0.592261,0.192232,0.720702,0.70506,0.229542,0.054882,3
0.522302,0.592609,0.187676,0.726667,0.70336,0.231993,0.053245,2
0.520341,0.596632,0.183363,0.70282,0.704251,0.234444,0.051609,2
0.516392,0.613385,0.186872,0.698885,0.697919,0.236894,0.050574,2
0.515192,0.613089,0.187996,0.737972,0.69881,0.239345,0.050325,2
0.46403,0.56802,0.178197,0.741578,0.705043,0.241796,0.050076,2
0.399733,0.517702,0.165882,0.745546,0.707945,0.244247,0.049827,2
0.400708,0.523318,0.156857,0.746828,0.706866,0.246697,0.049577,2
0.41029,0.531311,0.150977,0.724467,0.706039,0.249148,0.049328,2
0.414538,0.516909,0.142593,0.727336,0.710701,0.250667,0.049079,2
0.415356,0.49246,0.139384,0.735738,0.708836,0.250967,0.04883,2
0.415849,0.494323,0.130152,0.754572,0.701812,0.251267,0.048581,2
0.415743,0.503849,0.128569,0.667407,0.701108,0.243338,0.048332,2
0.419357,0.52243,0.132707,0.619238,0.699865,0.224646,0.048082,2
0.4205,0.532965,0.126189,0.729116,0.693181,0.205954,0.047833,2
0.421147,0.526975,0.129949,0.823651,0.691709,0.200534,0.047584,2
0.424453,0.513775,0.130747,0.823708,0.696195,0.21247,0.047335,2
0.427759,0.495629,0.138007,0.772194,0.702527,0.206938,0.050232,2
0.428999,0.494462,0.138807,0.726417,0.703337,0.178562,0.057244,3
0.427878,0.501915,0.136861,0.733708,0.699402,0.150187,0.064257,4
0.426758,0.512364,0.143946,0.743347,0.700018,0.134068,0.071269,5
0.428043,0.52337,0.148737,0.723299,0.696817,0.133978,0.078281,6
0.432078,0.526191,0.148201,0.724949,0.695245,0.133888,0.08255,7
0.433994,0.521315,0.147707,0.73626,0.697649,0.133798,0.083232,7
0.43702,0.509308,0.158103,0.73753,0.69956,0.133708,0.083914,7
0.440864,0.500296,0.160063,0.744152,0.700749,0.133618,0.084596,7
0.437345,0.49805,0.163775,0.73643,0.697465,0.133528,0.085278,7
0.429612,0.514872,0.167757,0.690335,0.694182,0.133438,0.08596,8
0.421879,0.528072,0.173155,0.700518,0.695304,0.133348,0.086642,8
0.417127,0.509404,0.180999,0.724217,0.70146,0.133258,0.087324,8
0.418881,0.510222,0.174013,0.717799,0.700557,0.137276,0.085331,7
0.424177,0.518982,0.16759,0.704974,0.697332,0.146667,0.079839,7
0.423941,0.514872,0.166442,0.71112,0.696406,0.156058,0.074347,6
0.425622,0.513653,0.15563,0.739491,0.699877,0.165449,0.068856,5
0.433972,0.496204,0.153211,0.738482,0.703524,0.17484,0.063364,4
0.432672,0.502281,0.161192,0.733266,0.699238,0.178283,0.060413,3
0.425832,0.522604,0.164794,0.70832,0.699502,0.173948,0.060783,3
0.421167,0.530231,0.165081,0.732359,0.701695,0.169612,0.061154,3
0.416502,0.527636,0.165833,0.731928,0.700264,0.165277,0.061524,4
0.411837,0.526278,0.166923,0.727506,0.695784,0.162426,0.061895,4
0.411546,0.509613,0.162142,0.737042,0.699208,0.161515,0.062265,4
0.411546,0.51482,0.153348,0.727256,0.697426,0.160604,0.062636,4
0.408938,0.521959,0.147318,0.762465,0.693832,0.159693,0.063006,4
0.409498,0.503605,0.147443,0.76882,0.700604,0.158782,0.063377,4
0.410059,0.501376,0.150989,0.742201,0.701261,0.157871,0.063747,4
0.412711,0.504388,0.156267,0.722528,0.694928,0.15696,0.064118,4
0.41446,0.517083,0.155354,0.741907,0.692085,0.156049,0.064489,4
0.415541,0.527184,0.1474,0.739775,0.693228,0.155138,0.064859,4
0.420164,0.512173,0.151828,0.743698,0.697778,0.154227,0.06523,4
0.423022,0.509752,0.15367,0.787808,0.698177,0.153316,0.06548,4
0.421117,0.513531,0.157166,0.731406,0.695374,0.152726,0.065573,4
0.419212,0.503587,0.165073,0.700325,0.698065,0.152557,0.065666,4
0.420893,0.520131,0.159986,0.740625,0.699209,0.152388,0.065758,4
0.419959,0.526487,0.163693,0.738936,0.69596,0.152219,0.065851,4
0.416036,0.527863,0.168377,0.716643,0.693767,0.15205,0.065944,4
0.412113,0.523893,0.171616,0.691277,0.698517,0.151882,0.066037,4
0.409766,0.500923,0.174223,0.700541,0.705647,0.151713,0.06613,4
0.40922,0.486487,0.163632,0.732143,0.707001,0.151544,0.066223,4
0.408674,0.506983,0.152304,0.74007,0.698646,0.151375,0.066316,4
0.408127,0.529448,0.157095,0.724659,0.693697,0.151206,0.066409,4
0.409836,0.521559,0.164977,0.714363,0.697977,0.151037,0.066502,4
0.414123,0.503135,0.164922,0.735647,0.703184,0.150868,0.066594,4
0.417822,0.503692,0.155173,0.757668,0.700182,0.150699,0.066687,4
0.420848,0.509038,0.149822,0.736679,0.699437,0.15053,0.06678,4
0.42203,0.501776,0.155296,0.722414,0.704275,0.150361,0.066873,4
0.421106,0.498398,0.16058,0.76082,0.703694,0.150193,0.066966,4
0.416219,0.508846,0.165942,0.779734,0.696922,0.150024,0.067059,4
0.410492,0.509334,0.16653,0.745784,0.698317,0.149855,0.067152,4
0.408979,0.499512,0.166169,0.725793,0.702152,0.149686,0.067245,4
0.409977,0.498024,0.161533,0.71569,0.702046,0.149517,0.067337,4
0.413843,0.498415,0.156308,0.714466,0.701601,0.149348,0.06743,4
0.41771,0.497771,0.164756,0.711494,0.698192,0.149179,0.067523,4
0.420164,0.502403,0.160205,0.723514,0.697723,0.14901,0.067616,4
0.416454,0.514419,0.162408,0.753541,0.697254,0.148841,0.067709,4
0.41084,0.512782,0.171776,0.740262,0.699466,0.148672,0.067802,5
0.41103,0.507244,0.168517,0.72932,0.701624,0.148504,0.068126,5
0.415984,0.518616,0.166836,0.719183,0.704075,0.148335,0.068752,5
0.414852,0.526348,0.165906,0.753971,0.700182,0.148166,0.069378,5
0.407236,0.512625,0.171676,0.773384,0.694835,0.147997,0.070004,5
0.40379,0.510013,0.172988,0.732778,0.697438,0.147828,0.07063,5
0.403384,0.511424,0.169905,0.721859,0.697192,0.147659,0.071256,5
0.406452,0.495089,0.169716,0.744719,0.704075,0.14749,0.071882,5
0.40952,0.497771,0.163646,0.743358,0.705541,0.147321,0.072508,5
0.412588,0.503675,0.166163,0.737235,0.699121,0.147152,0.073134,5
0.412734,0.518146,0.170033,0.717969,0.697625,0.146983,0.073761,6
0.411631,0.516578,0.1738,0.720067,0.701589,0.146815,0.074387,6
0.41292,0.494602,0.172083,0.737586,0.706538,0.146646,0.075013,6
0.414209,0.493862,0.174838,0.76437,0.702363,0.146477,0.075639,6
0.411994,0.497649,0.185298,0.775584,0.702668,0.146308,0.076265,6
0.409029,0.495037,0.185414,0.728469,0.705477,0.146139,0.076891,6
0.409786,0.500714,0.18318,0.697785,0.700639,0.14597,0.077517,6
0.408934,0.5163,0.184552,0.71374,0.69847,0.145801,0.078143,6
0.408245,0.515638,0.182067,0.734786,0.701648,0.147198,0.078227,6
0.409842,0.514558,0.170465,0.72526,0.703102,0.150644,0.0776,6
0.412812,0.51825,0.16246,0.734706,0.702129,0.15409,0.076974,6
0.417351,0.511842,0.160612,0.748013,0.70119,0.157535,0.076348,6
0.419144,0.510762,0.164912,0.740954,0.698939,0.160981,0.075722,6
0.41521,0.517536,0.169372,0.757827,0.698939,0.164426,0.075096,6
0.410436,0.511615,0.161583,0.7653,0.698939,0.167872,0.07447,6
0.410985,0.504127,0.156257,0.743948,0.700252,0.171318,0.073844,6
0.413753,0.508481,0.163493,0.723684,0.699619,0.174763,0.073218,5
0.415267,0.518407,0.162014,0.718094,0.695046,0.178209,0.072592,5
0.413641,0.52236,0.164026,0.72331,0.691786,0.178218,0.071966,5
0.411986,0.509491,0.171556,0.70697,0.695608,0.173735,0.07134,5
0.414396,0.500923,0.17146,0.706029,0.701296,0.169251,0.070714,5
0.416806,0.512887,0.172458,0.722244,0.699115,0.164768,0.070088,5
0.420287,0.510222,0.172482,0.76073,0.695603,0.160284,0.069461,5
0.420941,0.511511,0.170993,0.790767,0.694107,0.155801,0.068835,5
0.416963,0.523544,0.165871,0.756092,0.69528,0.151317,0.068209,5
0.412984,0.509055,0.169223,0.707367,0.699502,0.146833,0.070006,5
0.409005,0.500575,0.180436,0.705853,0.699209,0.14235,0.074969,6
0.405026,0.508672,0.184828,0.721076,0.69745,0.137866,0.079933,7
0.401048,0.513235,0.185118,0.744594,0.696054,0.133383,0.084897,7
0.397788,0.520096,0.18142,0.777591,0.69222,0.159777,0.06213,4
0.395351,0.527253,0.166658,0.77098,0.692935,0.195088,0.031211,1
0.397738,0.519278,0.160897,0.710055,0.693158,0.189259,0.037052,1
0.403442,0.50613,0.164023,0.698477,0.695644,0.18343,0.042893,1
0.406637,0.505729,0.156228,0.718604,0.698511,0.177601,0.048734,2
0.409831,0.514576,0.157907,0.727007,0.694201,0.171771,0.054575,3
0.413025,0.519452,0.167751,0.726599,0.695679,0.165942,0.060416,3
0.416219,0.519469,0.16592,0.720112,0.700405,0.160113,0.066258,4
0.417256,0.517118,0.17328,0.730114,0.698165,0.154284,0.072099,5
0.415827,0.520862,0.179561,0.725102,0.69589,0.148454,0.07794,6
0.410279,0.527184,0.177776,0.735455,0.697649,0.142625,0.083781,7
0.40379,0.523492,0.180881,0.733924,0.696289,0.136796,0.089622,8
0.403984,0.521158,0.187657,0.722709,0.693334,0.130967,0.095463,9
0.406898,0.519835,0.190029,0.709397,0.69564,0.125137,0.101304,9
0.409812,0.507993,0.18175,0.706335,0.701386,0.147109,0.083608,7
0.414269,0.502995,0.177473,0.736452,0.707132,0.17997,0.056101,3
0.416567,0.50047,0.180277,0.747497,0.705189,0.17953,0.056018,3
0.416735,0.508672,0.171862,0.729365,0.698933,0.179089,0.055934,3
0.416768,0.524676,0.165234,0.742286,0.69779,0.178648,0.05585,3
0.413574,0.522848,0.167442,0.743732,0.69956,0.178208,0.055766,3
0.412891,0.525164,0.170873,0.72077,0.699326,0.177767,0.055682,3
0.415076,0.529779,0.176235,0.701187,0.692993,0.177327,0.055598,3
0.417261,0.529047,0.175103,0.745286,0.691011,0.176886,0.055515,3
0.419447,0.521977,0.168402,0.747656,0.695644,0.176445,0.055431,3
0.42022,0.509055,0.166456,0.708943,0.702152,0.176005,0.055347,3
0.41938,0.506583,0.169503,0.726235,0.702586,0.175564,0.055263,3
0.416068,0.510309,0.170124,0.708376,0.699074,0.175124,0.055179,3
0.409932,0.504562,0.176281,0.722811,0.698986,0.174683,0.055095,3
0.406361,0.506008,0.166625,0.777115,0.700827,0.174242,0.055011,3
0.405722,0.51421,0.154602,0.749232,0.701835,0.173802,0.054928,3
0.405083,0.519034,0.156556,0.763508,0.696418,0.173361,0.054844,3
0.404445,0.51179,0.150437,0.79646,0.697555,0.172921,0.052645,2
0.403806,0.512486,0.145299,0.763462,0.700194,0.17248,0.047681,2
0.404916,0.524258,0.142806,0.751579,0.696541,0.172039,0.042717,1
0.408026,0.520653,0.130895,0.740807,0.698564,0.171599,0.037753,1
0.412274,0.513148,0.137364,0.722698,0.698247,0.171158,0.042217,1
0.417822,0.503431,0.151853,0.750241,0.69802,0.170717,0.05901,3
0.421251,0.498189,0.148204,0.730567,0.700952,0.170277,0.075802,6
0.42226,0.495472,0.145378,0.719523,0.703884,0.15051,0.092594,8
0.423269,0.494071,0.159,0.729672,0.703313,0.125353,0.10013,9
0.422159,0.499425,0.170028,0.712039,0.701777,0.126197,0.095559,9
0.418629,0.500209,0.175945,0.749424,0.700264,0.127042,0.090989,8
0.412274,0.508324,0.180616,0.715826,0.697684,0.127886,0.086418,8
0.406771,0.513235,0.176623,0.718514,0.701261,0.128731,0.081848,7
0.405931,0.502534,0.171785,0.740637,0.708121,0.129575,0.077278,6
0.40509,0.496918,0.165253,0.729229,0.711944,0.150938,0.072707,5
0.403112,0.504893,0.165685,0.765186,0.704497,0.178237,0.068137,5
0.399834,0.518895,0.16774,0.725079,0.696101,0.178212,0.063566,4
0.400204,0.510205,0.156893,0.711642,0.700334,0.178188,0.058996,3
0.401369,0.499216,0.159869,0.726258,0.702856,0.178164,0.05685,3
0.402014,0.500313,0.164728,0.655116,0.702093,0.17814,0.057874,3
0.406469,0.507767,0.1653,0.685641,0.697942,0.178116,0.058898,3
0.413395,0.51259,0.172745,0.757078,0.693592,0.178092,0.059922,3
0.419223,0.516108,0.166166,0.726281,0.698341,0.178068,0.060946,3
0.420568,0.514872,0.161752,0.707798,0.701366,0.178044,0.06197,4
0.421912,0.501637,0.166535,0.743664,0.700315,0.178019,0.062993,4
0.421531,0.508429,0.164573,0.779712,0.696855,0.177995,0.064017,4
0.414,0.523004,0.16234,0.752849,0.693396,0.177971,0.065041,4
0.404944,0.521419,0.168965,0.721235,0.693111,0.177947,0.066065,4
0.40376,0.514645,0.17102,0.746011,0.694401,0.177923,0.067089,4
0.405834,0.513026,0.165343,0.713252,0.697942,0.17761,0.068113,5
0.407907,0.520619,0.146938,0.700802,0.702099,0.176921,0.069137,5
0.40815,0.52647,0.137679,0.712923,0.700956,0.176231,0.070161,5
0.40987,0.517223,0.142943,0.6963,0.699812,0.175541,0.071185,5
0.41567,0.507714,0.137873,0.735046,0.698669,0.174852,0.072209,5
0.419705,0.502142,0.131699,0.725544,0.699044,0.174162,0.073233,5
0.421722,0.502786,0.130283,0.707163,0.6982,0.173472,0.074257,6
0.421856,0.498415,0.135462,0.726372,0.698001,0.172783,0.075281,6
0.417015,0.500853,0.147042,0.733153,0.697309,0.171235,0.076305,6
0.413417,0.503326,0.148764,0.760923,0.696095,0.168567,0.077329,6
0.413283,0.500914,0.147365,0.744016,0.700932,0.165898,0.078352,6
0.411265,0.504702,0.15223,0.745138,0.701706,0.163229,0.079376,7
0.411915,0.50148,0.147594,0.733788,0.700546,0.160561,0.0804,7
0.415614,0.495368,0.135615,0.721655,0.70248,0.157892,0.081424,7
0.417089,0.496935,0.134891,0.74202,0.704415,0.155224,0.082448,7
0.416025,0.507906,0.141784,0.725498,0.699127,0.152555,0.083472,7
0.41496,0.473112,0.142721,0.752565,0.702328,0.149886,0.084496,7
0.415935,0.43851,0.140212,0.721711,0.702832,0.147218,0.08552,7
0.419241,0.437761,0.145446,0.711495,0.696113,0.132759,0.09358,8
0.422547,0.429159,0.15991,0.734786,0.698658,0.102882,0.110842,10
0.422349,0.441819,0.176415,0.709907,0.69528,0.073005,0.152444,10
0.418147,0.440304,0.184839,0.72458,0.694412,0.060137,0.19492,10
0.414885,0.440582,0.202375,0.737688,0.694459,0.069511,0.196918,10
0.4127,0.437604,0.221799,0.732438,0.697602,0.078885,0.198915,10
0.413417,0.42827,0.224909,0.766071,0.698282,0.088259,0.165514,10
0.413451,0.417003,0.216609,0.774977,0.702152,0.097633,0.117216,10
0.361291,0.380782,0.216759,0.734581,0.71226,0.107007,0.109972,9
0.295817,0.336253,0.21015,0.680175,0.720018,0.116381,0.102727,9
0.28904,0.327859,0.203486,0.685641,0.71694,0.125755,0.095483,9
0.295652,0.324882,0.194733,0.731474,0.712862,0.131292,0.088238,8
0.302265,0.326797,0.193164,0.740285,0.707644,0.13181,0.080993,7
0.307125,0.328887,0.19663,0.767329,0.702426,0.132328,0.073749,6
0.305877,0.339666,0.198876,0.727619,0.699684,0.132846,0.066504,4
0.299937,0.347921,0.201486,0.71171,0.699772,0.133364,0.063116,4
0.293997,0.338256,0.20563,0.73288,0.703266,0.133882,0.06477,4
0.289339,0.328382,0.208756,0.732132,0.705975,0.1344,0.066425,4
0.29046,0.342522,0.207311,0.756035,0.700874,0.134918,0.06808,5
0.29408,0.357568,0.215472,0.73499,0.698253,0.135435,0.069734,5
0.29492,0.351961,0.221782,0.746533,0.701683,0.135953,0.071389,5
0.295761,0.352135,0.219872,0.730499,0.696535,0.136471,0.073043,5
0.293855,0.359902,0.214231,0.738153,0.692337,0.136989,0.074698,6
0.29046,0.348844,0.216046,0.768928,0.700428,0.137507,0.076353,6
0.288947,0.342714,0.221952,0.725045,0.700803,0.138025,0.078007,6
0.290729,0.340276,0.219243,0.732914,0.701061,0.138543,0.079662,7
0.290902,0.337106,0.222064,0.749447,0.700592,0.139061,0.081317,7
0.284934,0.34442,0.224986,0.700824,0.69511,0.139579,0.084065,7
0.284889,0.333467,0.229624,0.709952,0.697837,0.140097,0.088245,8
0.28928,0.323523,0.225448,0.725771,0.704052,0.140615,0.092424,8
0.291003,0.325752,0.219921,0.732994,0.705143,0.141133,0.096603,9
0.292726,0.326902,0.231594,0.744866,0.698611,0.137934,0.100783,9
0.294449,0.326344,0.244194,0.716909,0.695268,0.129875,0.104962,9
0.29427,0.338447,0.248739,0.742337,0.691926,0.121816,0.109141,9
0.294505,0.34193,0.255781,0.725657,0.694002,0.113757,0.11332,10
0.296287,0.330089,0.259205,0.728243,0.699683,0.105698,0.1175,10
0.296456,0.321625,0.27008,0.754981,0.70241,0.097639,0.121679,10
0.296624,0.331987,0.275084,0.721303,0.701319,0.08958,0.125858,10
0.296792,0.337472,0.274302,0.706675,0.701284,0.087142,0.109972,9
0.298686,0.337559,0.274144,0.703103,0.702762,0.092052,0.085261,7
0.298865,0.354695,0.273693,0.721654,0.697004,0.096963,0.083325,7
0.297361,0.35823,0.276369,0.739321,0.694752,0.101873,0.081389,7
0.298748,0.355322,0.277344,0.721723,0.698974,0.106784,0.079453,7
0.300134,0.339213,0.277661,0.737393,0.701472,0.111695,0.077517,6
0.301521,0.338169,0.272261,0.762986,0.69966,0.116605,0.075581,6
0.304301,0.357028,0.275795,0.735591,0.695175,0.121516,0.073645,6
0.305403,0.361661,0.274447,0.715486,0.694835,0.126427,0.071708,5
0.302769,0.352135,0.269954,0.731593,0.699232,0.131337,0.069772,5
0.300135,0.353842,0.268002,0.724705,0.699238,0.136248,0.067836,5
0.301555,0.360598,0.272657,0.738493,0.694225,0.141159,0.0659,4
0.305253,0.340328,0.276852,0.746902,0.698939,0.146069,0.063964,4
0.304105,0.33829,0.272805,0.722153,0.700487,0.15098,0.062028,4
0.30049,0.347799,0.267754,0.721893,0.697696,0.155891,0.060092,3
0.299739,0.338691,0.266261,0.721995,0.70183,0.160801,0.058156,3
0.302261,0.358422,0.26909,0.731565,0.698223,0.165712,0.05622,3
0.304783,0.360686,0.270465,0.756602,0.696464,0.170623,0.054283,3
0.311149,0.335174,0.273384,0.729683,0.696816,0.167294,0.058558,3
0.317083,0.314642,0.283147,0.728492,0.698933,0.153191,0.070954,5
0.317503,0.316262,0.283507,0.732722,0.703067,0.139087,0.083351,7
0.315374,0.31903,0.284814,0.732359,0.703465,0.124984,0.095747,9
0.312527,0.332579,0.288791,0.76082,0.699595,0.116731,0.108144,9
0.314937,0.345831,0.295063,0.717107,0.697224,0.116127,0.114602,10
0.320484,0.335783,0.306583,0.697978,0.696564,0.115523,0.113297,10
0.318579,0.344194,0.303353,0.771151,0.695905,0.114919,0.111991,10
0.313543,0.355304,0.298914,0.769552,0.695245,0.114315,0.110685,10
0.314664,0.344212,0.30687,0.742372,0.69715,0.113711,0.109379,9
0.315785,0.3389,0.304342,0.73499,0.701988,0.113107,0.108073,9
0.31348,0.34543,0.309095,0.709476,0.698247,0.112503,0.106768,9
0.309535,0.336741,0.313586,0.72356,0.700709,0.111899,0.105462,9
0.371815,0.330924,0.318973,0.719137,0.70275,0.111295,0.104156,9
0.443184,0.356576,0.3353,0.729717,0.691856,0.110691,0.10285,9
0.43776,0.344699,0.35124,0.740773,0.695304,0.099208,0.139182,10
0.432616,0.334425,0.381728,0.732778,0.69589,0.073497,0.224731,10
0.43312,0.350777,0.407706,0.724784,0.690953,0.047787,0.273325,10
0.433624,0.350341,0.413383,0.746635,0.693709,0.035581,0.234332,10
0.434129,0.335975,0.416633,0.766399,0.698001,0.041037,0.181484,10
0.433221,0.322461,0.420732,0.744798,0.704439,0.046492,0.177656,10
0.430699,0.316871,0.415425,0.7151,0.708754,0.051948,0.173828,10
0.43312,0.330924,0.417733,0.707583,0.70166,0.057403,0.17,10
0.438051,0.337873,0.426896,0.709556,0.696726,0.062859,0.166172,10
0.439396,0.335678,0.432184,0.754584,0.698016,0.068314,0.162344,10
0.435171,0.349784,0.436106,0.810951,0.699306,0.07377,0.158516,10
0.429653,0.35877,0.443527,0.759346,0.698599,0.079225,0.154688,10
0.429933,0.354712,0.450947,0.728265,0.698235,0.084681,0.15086,10
0.430213,0.34914,0.457889,0.737257,0.696031,0.090136,0.147032,10
0.43099,0.345135,0.459387,0.744548,0.695186,0.095592,0.123972,10
0.427236,0.340502,0.461792,0.748472,0.698036,0.101047,0.09929,9
0.420556,0.347381,0.468149,0.74549,0.696101,0.106503,0.105372,9
0.417194,0.356941,0.470527,0.75032,0.694166,0.111958,0.111454,10
0.413832,0.360825,0.461732,0.746873,0.692231,0.117414,0.106412,9
0.415294,0.350603,0.450671,0.72636,0.696945,0.122869,0.086825,8
0.422271,0.334738,0.450351,0.717697,0.701789,0.128325,0.067237,4
0.429248,0.321608,0.45628,0.730284,0.69988,0.13378,0.062765,4
0.436224,0.314538,0.462866,0.734604,0.700012,0.139236,0.07806,6
0.439867,0.32321,0.463623,0.745592,0.700144,0.143394,0.093354,8
0.437345,0.333153,0.468338,0.727721,0.700276,0.145855,0.108648,9
0.432134,0.344629,0.474268,0.730511,0.696693,0.148316,0.116178,10
0.430453,0.354347,0.481586,0.740126,0.688866,0.150777,0.113556,10
0.43095,0.361835,0.481605,0.740104,0.68937,0.153238,0.110933,10
0.429324,0.359048,0.477223,0.737235,0.697426,0.1557,0.108311,9
0.427699,0.352048,0.483641,0.72517,0.698675,0.158161,0.105688,9
0.426793,0.354225,0.484089,0.738777,0.694717,0.160622,0.103066,9
0.42671,0.343619,0.476162,0.726667,0.697203,0.163083,0.100443,9
0.427881,0.331917,0.475854,0.715883,0.704837,0.165544,0.097821,9
0.430486,0.333084,0.472782,0.723775,0.705752,0.168005,0.095198,9
0.428659,0.330681,0.468566,0.729955,0.705576,0.170466,0.092576,8
0.42616,0.321555,0.466653,0.741113,0.707693,0.172927,0.089953,8
0.428682,0.317829,0.464739,0.73567,0.707605,0.175389,0.087331,8
0.431204,0.338587,0.463049,0.741816,0.700088,0.17785,0.084708,7
